id,name,level,actionGroupId,vibrate,hurtEffect,lifetime,movePathType,trackingType,bornOffset,bornLocationType,speed,hitTestMode,triggerHitTestOffset,triggerHitTestRange,hitTestOffset,hitTestRange,disappearMode,hitSpace,isHitTarget,targetNum,TargetKillStateId,TargetState,DefenderOffPos,BringState,hurtMoveTime,hurtActionTime,hitDelay,hitStop,damageDelay,attackRate,upgradeFactor,attackRule,soundHurt,bringShootIdsBoom,bringShootIdsEnd,soundSkill,soundSkillDelay,hurtBuffId,learnId
STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,ARRAY,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING,STRING
8703,冰箭4,1,1311,5|480,8,550,1,1,-30|-40|0,0,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8704,冰箭5,1,1313,0|0,8,550,1,1,0|40|0,0,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8705,冰箭6,1,1310,0|0,8,550,1,1,30|120|0,0,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8706,冰箭7,1,1315,5|560,8,550,1,1,90|-40|0,0,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8707,冰箭8,1,1312,0|0,8,550,1,1,120|40|0,0,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8708,冰箭9,1,1314,0|0,8,550,1,1,150|120|0,0,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8709,冰箭10,1,1313,5|640,8,550,1,1,210|-40|0,0,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8710,冰箭11,1,1311,0|0,8,550,1,1,240|40|0,0,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8711,冰箭12,1,1315,0|0,8,550,1,1,270|120|0,0,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8712,冰箭1,1,1313,5|400,8,550,1,1,-360|40|0,1,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8713,冰箭2,1,1314,0|0,8,550,1,1,-270|60|0,1,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8714,冰箭3,1,1315,0|0,8,550,1,1,-180|40|0,1,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8715,冰箭4,1,1316,5|480,8,550,1,1,-90|60|0,1,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8716,冰箭5,1,1317,0|0,8,550,1,1,0|40|0,1,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut5,,,,,,
8717,冰箭6,1,1318,0|0,8,550,1,1,90|60|0,1,0|0|0,0,,,0|0|0,320|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,,,,,,,
8718,旋风,1,8718,0|0,4,2400,1,1,-90|30|240,0,0|0|0,1,,,0|0|0,180|60|240|0,2,400,1,11,-1,-1,10|0|0;12|0|50;10|0|50,7|10|10,0|50,700,0,110,0,0.5,0,1,sounds_typhoon,,,,,,
8721,乾坤一棍1,1,8721,0|0,8,280,1,1,-100|40|0,0,0|0|0,0,,,0|0|0,400|120|60|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,sounds_rockbreak,0,,
8722,乾坤一棍1,1,8721,0|0,8,280,1,1,-100|80|0,0,0|0|0,0,,,0|0|0,400|120|60|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,sounds_rockbreak,0,,
8723,乾坤一棍1,1,8723,0|0,8,420,1,1,-120|60|0,0,0|0|0,0,,,0|0|0,410|120|60|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,sounds_rockbreak,0,,
8724,乾坤一棍2,1,8724,0|0,8,420,1,1,80|70|0,0,0|0|0,0,,,200|0|0,210|120|60|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,sounds_rockbreak,0,,
8725,乾坤一棍3,1,8725,0|0,8,420,1,1,280|50|0,0,0|0|0,0,,,200|0|0,210|120|60|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,sounds_rockbreak,0,,
8726,乾坤一棍4,1,8726,0|0,8,420,1,1,480|70|0,0,0|0|0,0,,,200|0|0,210|120|60|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,sounds_rockbreak,0,,
8727,乾坤一棍5,1,8727,0|0,8,420,1,1,680|50|0,0,0|0|0,0,,,200|0|0,210|120|60|0,2,80,1,1,-1,-1,60|0|120;60|0|120;60|0|120,10|10|10,0|50,700,0,110,0,1,0,1,sounds_explosion,,,sounds_rockbreak,0,,
8740,乱舞,0,250,0|0,10,1500,1,1,-60|64|0,0,0|0|0,1,,,0|0|-160,450|160|360|0,2,160,1,6,-1,-1,250|0|60;150|0|40;150|0|40,10|10|10,0|50,700,0,120,0,0.5,0,1,sounds_cut1,,,skill_01,,,
8741,乱舞1,0,256,0|0,10,1500,1,1,-60|64|0,0,0|0|0,1,,,0|0|-160,450|160|360|0,2,160,1,2,-1,-1,450|0|60;450|0|160;450|0|160,10|10|10,0|50,700,0,120,0,0.5,0,1,sound_slash_08,,,skill_01,,,
8750,冰箭1,1,1310,5|400,8,550,1,1,-350|-40|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8751,冰箭2,1,1314,0|0,8,550,1,1,-320|40|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8752,冰箭3,1,1312,0|0,8,550,1,1,-290|120|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8753,冰箭4,1,1311,5|480,8,550,1,1,-230|-40|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8754,冰箭5,1,1313,0|0,8,550,1,1,-20|40|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8755,冰箭6,1,1310,0|0,8,550,1,1,-170|120|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8756,冰箭7,1,1315,5|560,8,550,1,1,-110|-40|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8757,冰箭8,1,1312,0|0,8,550,1,1,-80|40|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8758,冰箭9,1,1314,0|0,8,550,1,1,-50|120|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8759,冰箭10,1,1313,5|640,8,550,1,1,10|-40|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8760,冰箭11,1,1311,0|0,8,550,1,1,40|40|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8761,冰箭12,1,1315,0|0,8,550,1,1,70|120|-200,1,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8762,冰箭1,1,1313,5|400,8,550,1,1,-180|40|0,0,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8763,冰箭2,1,1314,0|0,8,550,1,1,-60|60|0,0,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8764,冰箭3,1,1315,0|0,8,550,1,1,60|40|0,0,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8765,冰箭4,1,1316,5|480,8,550,1,1,180|60|0,0,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8766,冰箭5,1,1317,0|0,8,550,1,1,300|40|0,0,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8767,冰箭6,1,1318,0|0,8,550,1,1,420|60|0,0,0|0|0,0,,,20|0|0,280|80|200|0,2,50,1,1,-1,-1,40|0|40;40|0|40;40|0|40,10|10|10,0|50,700,0,110,0,0.5,0,1,sounds_cut1,,,,,,
8772,乱舞,0,250,0|0,10,1280,1,1,-60|64|0,0,0.125|0|0,1,,,0|0|-160,360|160|280|0,2,160,1,8,-1,-1,250|0|60;150|0|30;150|0|40,10|10|10,0|50,700,0,120,0,0.5,0,1,sounds_cut1,,,skill_01,,,
8780,乱舞,0,250,0|0,10,1280,1,1,-60|64|0,0,0.1|0|0,1,,,0|0|-160,360|160|280|0,2,160,1,8,-1,-1,30|0|0;150|0|30;150|0|40,9|10|10,0|50,700,0,120,0,0.5,0,1,sounds_kick2,,,skill_01,,,
8781,风车回旋1,0,8781,0|0,5,120,1,1,100|50|0,0,1.6|0|0,0,0|0|0,,-100|0|0,420|100|200|0,2,50,1,1,3,-1,240|0|90;240|0|20;240|0|0,10|10|12,0|50,700,0,0,0,0.5,0,1,sounds_cut3,,,sounds_attack1,0,,
8782,风车回旋2,0,8782,0|0,5,120,1,1,260|50|0,0,0.8|0|0,0,0|0|0,,-100|0|0,380|100|200|0,2,50,1,1,3,-1,120|0|90;120|0|20;80|0|0,10|10|12,0|50,700,0,0,0,0.5,0,1,sounds_cut3,,,sounds_attack1,0,,
8783,风车回旋3,0,8783,0|0,5,120,1,1,340|50|0,0,0.4|0|0,0,0|0|0,,-100|0|0,360|100|200|0,2,50,1,1,3,-1,60|0|90;40|0|20;40|0|0,10|10|12,0|50,700,0,0,0,0.5,0,1,sounds_cut3,,,sounds_attack1,0,,
8784,风车回旋4,0,8784,0|0,5,300,1,1,380|50|0,0,0|0|0,0,0|0|0,,-100|0|0,360|100|200|0,2,80,1,2,3,-1,-40|0|60;-40|0|20;-40|0|0,10|10|12,0|50,700,0,60,0,0.5,0,1,sounds_cut3,,,sounds_attack1,0,,
8785,风车回旋5,0,8785,0|0,5,120,1,1,340|50|0,0,-0.4|0|0,0,0|0|0,,-100|0|0,380|100|200|0,2,50,1,1,3,-1,-300|0|60;-300|0|28;-300|0|40,10|10|10,0|50,700,0,0,0,0.5,0,1,sounds_cut3,,,sounds_attack1,0,,
8786,风车回旋6,0,8786,0|0,5,120,1,1,260|50|0,0,-0.8|0|0,0,0|0|0,,-100|0|0,420|100|200|0,2,50,1,1,3,-1,-300|0|60;-300|0|28;-300|0|40,10|10|10,0|50,700,0,0,0,0.5,0,1,sounds_cut3,,,sounds_attack1,0,,
8787,风车回旋7,0,8787,0|0,5,120,1,1,100|50|0,0,-1.6|0|0,0,0|0|0,,-100|0|0,240|100|240|0,2,50,1,1,3,-1,-60|0|60;-60|0|30;-60|0|50,10|10|10,0|50,700,0,0,0,0.5,0,1,sounds_cut3,,,sounds_attack1,0,,
9805,冰弹,0,22,0|0,10,1200,1,1,80|25|0,0,0.25|-0.1|0,1,,,0|0|0,150|50|120|0,1,50,1,1,3,4,20|0|0;20|0|5;20|0|1,9|10|10,0|50,700,0,110,0,1,0,1,sounds_kick1,,,,,,
9806,冰弹,0,22,0|0,10,1200,1,1,80|25|0,0,0.25|0|0,1,,,0|0|0,150|50|120|0,1,50,1,1,3,4,20|0|0;20|0|5;20|0|1,9|10|10,0|50,700,0,110,0,1,0,1,sounds_kick1,,,,,,
9807,冰弹,0,22,0|0,10,1200,1,1,80|25|0,0,0.25|0.1|0,1,,,0|0|0,150|50|120|0,1,50,1,1,3,4,20|0|0;20|0|5;20|0|1,9|10|10,0|50,700,0,110,0,1,0,1,sounds_kick1,,,,,,
9998,闪电(定点td怪物出生),0,9998,1|1600,10,400,1,1,-60|35|0,1,0|0|0,1,,,0|0|0,140|70|500|0,2,50,0,1,-1,-1,20|0|0;20|0|5;20|0|5,8|10|10,0|50,700,0,110,0,1,0,1,sounds_kick1,,,,,,
9999,闪电(定点td怪物出生),0,9999,1|1600,10,400,1,1,-60|35|0,1,0|0|0,1,,,0|0|0,140|70|500|0,2,50,0,1,-1,-1,20|0|0;20|0|5;20|0|5,8|10|10,0|50,700,0,110,0,1,0,1,sounds_kick1,,,,,,
10061,流星落砸地,1,1036,,8,420,1,,0|50|-800,0,0|0|0,0,0|0|0,,0|0|-120,400|120|840|0,2,80,1,1,-1,-1,60|0|120;120|0|-40;80|0|40,10|10|10,0|50,700,0,110,0,2,60,1,,,,sounds_earthbreak1,0,,1
10151,天龙卷1,1,1015,,5,600,1,,-30|60|20,0,0.4|0|0.4,1,0|0|0,,-80|0|-120,360|120|360|0,2,150,1,3,-1,-1,160|0|60;240|0|60;160|0|60,10|10|10,0|50,700,0,60,0,1,30,1,sound_slash_08,,,skill_01,,,2
10161,天龙卷2,1,1016,,5,600,1,,-10|60|20,0,0.6|0|0.3,1,0|0|0,,-80|0|-120,360|120|360|0,2,150,1,3,-1,-1,160|0|60;200|0|60;160|0|60,10|10|10,0|50,700,0,60,0,1,30,1,sound_slash_09,,,skill_01,,,2
10171,天龙卷3,1,1017,,5,600,1,,10|60|20,0,0.8|0|0.2,1,0|0|0,,-80|0|-120,360|120|360|0,2,150,1,3,-1,-1,160|0|60;160|0|60;160|0|60,10|10|10,0|50,700,0,60,0,1,30,1,sound_slash_08,,,skill_01,,,2
10201,举火燎天1,1,1020,,7,680,1,,0|40|0,0,0|0|0,1,0|0|0,,0|0|0,320|80|160|0,2,150,1,3,-1,-1,160|0|120;120|0|40;120|0|40,10|10|10,0|50,700,0,110,0,1,30,1,sounds_cut2,,,skill_02,,,3
10211,举火燎天2,1,1021,,7,680,1,,80|20|0,0,0|0|0,1,0|0|0,,0|0|0,320|80|160|0,2,150,1,3,-1,-1,160|0|120;120|0|40;120|0|40,10|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,3
10221,举火燎天3,1,1022,,7,680,1,,160|60|0,0,0|0|0,1,0|0|0,,0|0|0,320|80|160|0,2,150,1,3,-1,-1,160|0|120;120|0|40;120|0|40,10|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,3
10231,举火燎天4,1,1023,,7,680,1,,240|20|0,0,0|0|0,1,0|0|0,,0|0|0,320|80|160|0,2,150,1,3,-1,-1,160|0|120;120|0|40;120|0|40,10|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,,,,3
10241,举火燎天5,1,1024,,7,680,1,,320|60|0,0,0|0|0,1,0|0|0,,0|0|0,320|80|160|0,2,150,1,3,-1,-1,160|0|120;120|0|40;120|0|40,10|10|10,0|50,700,0,110,0,1,30,1,sounds_fire1,,,skill_02,,,3
10251,升龙1,1,1025,,7,600,1,,-30|40|20,0,0.02|0|0,1,0|0|0,,0|0|0,240|80|360|0,2,210,1,3,-1,-1,200|0|180;200|0|60;200|0|180,10|10|10,0|50,700,0,110,0,1,30,1,sounds_cut3,,,,,,3
10261,升龙2,1,1026,,7,600,1,,20|40|20,0,0.02|0|0,1,0|0|0,,40|0|0,240|80|360|0,2,210,1,3,-1,-1,160|0|180;160|0|60;160|0|180,10|10|10,0|50,700,0,110,0,1,30,1,sounds_cut2,,,,,,3
10271,升龙3,1,1027,,7,600,1,,70|40|20,0,0.02|0|0,1,0|0|0,,80|0|0,240|80|360|0,2,210,1,3,-1,-1,120|0|180;120|0|60;120|0|180,10|10|10,0|50,700,0,110,0,1,30,1,sounds_cut3,,,,,,3
10281,流星落砸地,1,1036,,8,420,1,,0|50|-800,0,0|0|0,0,0|0|0,,0|0|-120,440|120|840|0,2,80,1,1,-1,-1,60|0|120;120|0|80;80|0|60,10|10|10,0|50,700,0,110,0,2,60,1,,,,sounds_earthbreak1,0,,3
10301,狂虎袭1,1,1030,,7,300,1,,-40|48|0,0,0|0|0,1,0|0|0,,0|0|0,200|100|160|0,2,100,1,1,-1,-1,240|0|0;240|0|25;60|0|5,8|10|10,0|50,700,0,110,0,1,30,1,sound_hit_04,,,,,,4
10311,狂虎袭2,1,1031,,7,300,1,,80|49|0,0,0|0|0,1,0|0|0,,0|0|0,300|100|160|0,2,100,1,1,-1,-1,180|0|0;180|0|25;60|0|5,9|10|10,0|50,700,0,110,0,1,30,1,sound_hit_04,,,,,,4
10321,狂虎袭3,1,1032,,7,300,1,,180|50|0,0,0|0|0,1,0|0|0,,0|0|0,360|100|160|0,2,100,1,1,-1,-1,120|0|0;120|0|25;60|0|5,8|10|10,0|50,700,0,110,0,1,30,1,sound_hit_04,,,,,,4
10331,狂虎袭4,1,1033,,7,300,1,,240|51|0,0,0|0|0,1,0|0|0,,0|0|0,420|100|160|0,2,100,1,1,-1,-1,90|0|0;90|0|25;60|0|5,9|10|10,0|50,700,0,110,0,1,30,1,sound_hit_04,,,,,,4
10341,狂虎袭5,1,1034,,7,300,1,,280|52|0,0,0|0|0,1,0|0|0,,0|0|0,480|100|160|0,2,150,1,1,-1,-1,60|0|0;60|0|25;60|0|5,8|10|10,0|50,700,0,110,0,1,30,1,sound_hit_04,,,,,,4
10351,炎月,1,1035,1|300,5,600,1,,-60|30|0,0,0.5|-0.2|0,1,0|0|0,,-60|-30|0,360|60|160|0,2,180,1,4,-1,-1,360|0|120;360|0|30;320|0|35,10|10|10,0|50,700,0,30,0,1,30,1,sounds_cut2,,,,,,4
10352,炎月,1,1035,1|300,5,600,1,,-60|30|0,0,0.6|0|0,1,0|0|0,,-60|0|0,420|60|160|0,2,180,1,4,-1,-1,360|0|120;360|0|30;320|0|35,10|10|10,0|50,700,0,30,0,1,30,1,sounds_cut2,,,,,,4
10353,炎月,1,1035,1|300,5,600,1,,-60|30|0,0,0.5|0.2|0,1,0|0|0,,-60|30|0,360|60|160|0,2,180,1,4,-1,-1,360|0|120;360|0|30;320|0|35,10|10|10,0|50,700,0,30,0,1,30,1,sounds_cut2,,,,,,4
10354,炎月,1,1035,1|300,5,600,1,,-60|30|0,0,0.5|0|0.15,1,0|0|0,,-60|0|-60,420|60|400|0,2,180,1,4,-1,-1,360|0|120;250|0|15;320|0|35,10|10|10,0|50,700,0,30,0,1,30,1,sounds_cut2,,,,,,4
10361,流星落砸地,1,1036,,8,420,1,,0|50|-800,0,0|0|0,0,0|0|0,,0|0|-120,440|120|840|0,2,80,1,1,-1,-1,60|0|120;120|0|80;80|0|60,10|10|10,0|50,700,0,110,0,2,60,1,,,,sounds_earthbreak1,0,,4
10401,狱火怒爆,1,1060,,8,1440,1,,0|90|0,0,-0.1|0|0,1,0|0|0,,-50|0|0,600|180|160|0,2,240,1,3,-1,-1,30|0|0;0|0|15;0|0|0,8|10|12,0|50,700,0,110,0,5,150,1,sounds_fire1,,,,,,5
10411,狱火怒爆,1,1061,,8,900,1,,0|90|0,0,0.1|0|0,1,0|0|0,,-50|0|0,600|180|160|0,2,110,1,1,-1,-1,450|0|150;450|0|150;450|0|90,10|10|10,0|50,700,0,110,0,10,300,1,sounds_fire1,,,,,,5
10421,狱火怒爆,1,1062,5|1920,8,400,1,,0|90|0,0,0.1|0|0,1,0|0|0,,-50|0|0,600|180|160|0,2,130,1,8,-1,-1,0|0|160;0|0|15;0|0|0,10|10|12,0|50,700,0,110,0,2.4,72,1,sounds_fire1,,,,,,5
10431,狱火怒爆,1,1041,5|300,8,880,1,,0|90|0,0,0|0|0,1,0|0|0,,-50|0|0,600|180|160|0,2,130,1,8,-1,-1,0|0|160;0|0|15;0|0|0,10|10|12,0|50,700,0,110,0,2.4,72,1,sounds_fire1,,,,,,5
10441,狱火怒爆,1,1041,5|300,8,880,1,,0|90|0,0,0|0|0,1,0|0|0,,-50|0|0,600|180|160|0,2,130,1,8,-1,-1,0|0|160;0|0|15;0|0|0,10|10|12,0|50,700,0,110,0,2.4,72,1,sounds_fire1,,,,,,5
10451,狱火怒爆,1,1041,5|300,8,880,1,,0|90|0,0,0|0|0,1,0|0|0,,-50|0|0,600|180|160|0,2,130,1,8,-1,-1,0|0|160;0|0|15;0|0|0,10|10|12,0|50,700,0,110,0,2.4,72,1,sounds_fire1,,,,,,5
10461,炎月,1,1045,1|300,5,300,1,,-60|30|0,0,0.4|-0.01|0,1,0|0|0,,-60|-30|0,360|60|160|0,2,120,1,2,-1,-1,240|0|150;240|0|60;240|0|150,10|10|10,0|50,700,0,160,0,1,30,1,sounds_cut2,,,,,,5
10462,炎月,1,1043,1|300,5,300,1,,-60|30|0,0,0.5|-0.04|0,1,0|0|0,,-60|0|0,420|60|160|0,2,120,1,2,-1,-1,240|0|150;240|0|60;240|0|150,10|10|10,0|50,700,0,160,0,1,30,1,sounds_cut2,,,,,,5
10463,炎月,1,1042,1|300,5,300,1,,-60|30|0,0,0.6|0|0,1,0|0|0,,-60|30|0,360|60|160|0,2,120,1,2,-1,-1,240|0|150;240|0|60;240|0|150,10|10|10,0|50,700,0,160,0,1,30,1,sounds_cut2,,,,,,5
10464,炎月,1,1044,1|300,5,300,1,,-60|30|0,0,0.5|0.04|0,1,0|0|0,,-60|0|0,420|60|400|0,2,120,1,2,-1,-1,240|0|150;240|0|60;240|0|150,10|10|10,0|50,700,0,160,0,1,30,1,sounds_cut2,,,,,,5
10465,炎月,1,1046,1|300,5,300,1,,-60|30|0,0,0.4|0.01|0,1,0|0|0,,-60|-30|0,360|60|160|0,2,120,1,2,-1,-1,240|0|150;240|0|60;240|0|150,10|10|10,0|50,700,0,160,0,1,30,1,sounds_cut2,,,,,,5
10471,举火燎天1,1,1050,,7,680,1,,0|40|0,0,0|0|0,1,0|0|0,,0|-80|0,660|240|320|0,2,150,1,3,-1,-1,160|0|120;80|0|25;120|0|40,10|10|10,0|50,700,0,160,0,2.4,72,1,sounds_cut2,,,skill_02,,,5
10472,举火燎天2,1,1052,,7,680,1,,80|40|0,0,0|0|0,1,0|0|0,,0|0|0,0|0|0|0,2,150,1,3,-1,-1,160|0|120;80|0|25;120|0|40,10|10|10,0|50,700,0,160,0,2.4,72,1,sounds_fire1,,,,,,5
10473,举火燎天3,1,1054,,7,680,1,,160|40|0,0,0|0|0,1,0|0|0,,0|0|0,0|0|0|0,2,150,1,3,-1,-1,160|0|120;80|0|25;120|0|40,10|10|10,0|50,700,0,160,0,2.4,72,1,sounds_fire1,,,,,,5
10474,举火燎天4,1,1055,,7,680,1,,240|40|0,0,0|0|0,1,0|0|0,,0|0|0,0|0|0|0,2,150,1,3,-1,-1,160|0|120;80|0|25;120|0|40,10|10|10,0|50,700,0,160,0,2.4,72,1,sounds_fire1,,,,,,5
10475,举火燎天5,1,1056,,7,680,1,,320|40|0,0,0|0|0,1,0|0|0,,0|0|0,0|0|0|0,2,150,1,3,-1,-1,160|0|120;80|0|25;120|0|40,10|10|10,0|50,700,0,160,0,2.4,72,1,sounds_fire1,,,skill_02,,,5
10481,举火燎天1,1,1051,,7,680,1,,40|50|0,0,0|0|0,1,0|0|0,,0|0|0,0|0|0|0,2,200,1,2,-1,-1,160|0|120;120|0|25;120|0|40,10|10|10,0|50,700,0,160,0,2.4,72,1,sounds_cut2,,,skill_02,,,5
10482,举火燎天2,1,1053,,7,680,1,,120|70|0,0,0|0|0,1,0|0|0,,0|0|0,0|0|0|0,2,200,1,2,-1,-1,160|0|120;120|0|25;120|0|40,10|10|10,0|50,700,0,160,0,2.4,72,1,sounds_fire1,,,,,,5
10483,举火燎天3,1,1055,,7,680,1,,200|90|0,0,0|0|0,1,0|0|0,,0|0|0,0|0|0|0,2,200,1,2,-1,-1,160|0|120;120|0|25;120|0|40,10|10|10,0|50,700,0,160,0,2.4,72,1,sounds_fire1,,,,,,5
10484,举火燎天4,1,1056,,7,680,1,,280|110|0,0,0|0|0,1,0|0|0,,0|0|0,0|0|0|0,2,200,1,2,-1,-1,160|0|120;120|0|25;120|0|40,10|10|10,0|50,700,0,160,0,2.4,72,1,sounds_fire1,,,,,,5
